name,amenity,shop,tourism,osm_id,osm_type,geometry,opening_hours,reviews,rating,business_type,open_time,close_time,duration_hours
Restaurant,restaurant,,,5964014290,nodes,POINT (-4.0768521 5.4284923),10:00-22:00,46,1.2,restaurant,10:00:00,22:00:00,12.0
Maquis,restaurant,,,5964014851,nodes,POINT (-4.0256883 5.4266527),10:00-23:00,47,3.0,restaurant,10:00:00,23:00:00,13.0
Cave,pub,,,5964014853,nodes,POINT (-4.0257905 5.4266118),17:00-02:00,221,4.2,pub,17:00:00,02:00:00,9.0
Cave,pub,,,5964014854,nodes,POINT (-4.02593 5.4266015),18:00-01:00,49,3.7,pub,18:00:00,01:00:00,7.0
Restaurant,restaurant,,,5964014856,nodes,POINT (-4.0260779 5.4266071),10:00-21:00,381,2.9,restaurant,10:00:00,21:00:00,11.0
Restaurant,restaurant,,,5964014857,nodes,POINT (-4.0260785 5.4266512),11:00-21:00,378,3.0,restaurant,11:00:00,21:00:00,10.0
Restaurant,restaurant,,,5964016357,nodes,POINT (-4.0297978 5.4317542),11:00-23:00,190,4.5,restaurant,11:00:00,23:00:00,12.0
Cave Maison du Bonheur,pub,,,5964022940,nodes,POINT (-3.9639522 5.3028183),18:00-00:00,415,2.8,pub,18:00:00,00:00:00,6.0
Propre Auto,car_wash,,,5964022942,nodes,POINT (-3.9640059 5.3028784),09:00-17:00,66,3.7,car_wash,09:00:00,17:00:00,8.0
Kiosque,cafe,,,5963773890,nodes,POINT (-3.9673606 5.2968692),06:00-21:00,30,3.9,cafe,06:00:00,21:00:00,15.0
Maquis Able,pub,,,5963809695,nodes,POINT (-4.0511542 5.4479379),20:00-00:00,300,4.5,pub,20:00:00,00:00:00,4.0
Cafétariat,cafe,,,5963809722,nodes,POINT (-4.0526576 5.4500266),07:00-22:00,287,2.4,cafe,07:00:00,22:00:00,15.0
Kiosque,cafe,,,5962988712,nodes,POINT (-4.0379135 5.432342),08:00-21:00,287,1.9,cafe,08:00:00,21:00:00,13.0
Restaurant,restaurant,,,5962988716,nodes,POINT (-4.0421842 5.4281842),11:00-22:00,168,3.1,restaurant,11:00:00,22:00:00,11.0
Maquis Infra Rouge,pub,,,5962988719,nodes,POINT (-4.0435615 5.4289719),17:00-00:00,343,4.7,pub,17:00:00,00:00:00,7.0
Maquis,pub,,,5962988720,nodes,POINT (-4.0434945 5.428253),16:00-02:00,62,4.2,pub,16:00:00,02:00:00,10.0
Restaurant,restaurant,,,5964013019,nodes,POINT (-4.080639 5.4354991),10:00-22:00,210,4.7,restaurant,10:00:00,22:00:00,12.0
Restaurant,restaurant,,,5964013023,nodes,POINT (-4.0799014 5.4345779),11:00-23:00,447,4.3,restaurant,11:00:00,23:00:00,12.0
Restaurant,restaurant,,,5964013057,nodes,POINT (-4.0761343 5.4311815),12:00-21:00,481,1.1,restaurant,12:00:00,21:00:00,9.0
Restaurant,restaurant,,,5964013063,nodes,POINT (-4.0760028 5.4304622),10:00-22:00,384,4.9,restaurant,10:00:00,22:00:00,12.0
Cafe Express,cafe,,,5964014291,nodes,POINT (-4.07689 5.4284189),07:00-22:00,444,2.6,cafe,07:00:00,22:00:00,15.0
Cafe Express,cafe,,,5964014348,nodes,POINT (-4.0688936 5.4415216),07:00-21:00,369,3.3,cafe,07:00:00,21:00:00,14.0
Café Express,cafe,,,5964014860,nodes,POINT (-4.0261979 5.4266185),08:00-22:00,26,4.2,cafe,08:00:00,22:00:00,14.0
Restaurant,restaurant,,,5964014863,nodes,POINT (-4.0266482 5.4265841),12:00-23:00,495,2.3,restaurant,12:00:00,23:00:00,11.0
Restaurant,restaurant,,,5964014868,nodes,POINT (-4.0276882 5.4265367),10:00-23:00,147,2.8,restaurant,10:00:00,23:00:00,13.0
Cave,pub,,,5964014871,nodes,POINT (-4.0295778 5.4352238),17:00-02:00,307,2.4,pub,17:00:00,02:00:00,9.0
Garbadrome,restaurant,,,5962191974,nodes,POINT (-4.0250288 5.4266976),10:00-23:00,159,4.5,restaurant,10:00:00,23:00:00,13.0
Buvette chez Jean,pub,,,5964026825,nodes,POINT (-4.0248863 5.4266916),20:00-01:00,180,4.8,pub,20:00:00,01:00:00,5.0
Restaurant,restaurant,,,5963919630,nodes,POINT (-4.0570068 5.4532433),12:00-22:00,295,3.3,restaurant,12:00:00,22:00:00,10.0
Kiosque,cafe,,,5963761883,nodes,POINT (-3.966208 5.2981706),08:00-20:00,259,4.7,cafe,08:00:00,20:00:00,12.0
Restaurant Chez Mimi,restaurant,,,5963805548,nodes,POINT (-4.0560016 5.4524917),10:00-22:00,108,1.4,restaurant,10:00:00,22:00:00,12.0
Kiosque,cafe,,,5963805550,nodes,POINT (-4.0559332 5.4524109),08:00-22:00,79,4.1,cafe,08:00:00,22:00:00,14.0
Garbadrome,restaurant,,,5963805562,nodes,POINT (-4.0554115 5.4515225),11:00-23:00,336,3.6,restaurant,11:00:00,23:00:00,12.0
Kiosque,cafe,,,5963805567,nodes,POINT (-4.0548268 5.4508196),06:00-21:00,246,1.7,cafe,06:00:00,21:00:00,15.0
Kiosque,cafe,,,5963805574,nodes,POINT (-4.0537482 5.450121),08:00-20:00,114,4.7,cafe,08:00:00,20:00:00,12.0
Maquis Clan Choco,pub,,,5963809700,nodes,POINT (-4.0513919 5.4483911),19:00-02:00,433,4.8,pub,19:00:00,02:00:00,7.0
Maquis,pub,,,5962988725,nodes,POINT (-4.0441255 5.4283277),19:00-02:00,55,4.0,pub,19:00:00,02:00:00,7.0
Restaurant Buvette,restaurant,,,5962889902,nodes,POINT (-4.0547051 5.4234653),10:00-23:00,432,1.4,restaurant,10:00:00,23:00:00,13.0
Garbadrome,restaurant,,,5962889903,nodes,POINT (-4.0546887 5.4230995),12:00-22:00,284,1.8,restaurant,12:00:00,22:00:00,10.0
Maquis O Labo,pub,,,5962889905,nodes,POINT (-4.0537459 5.4237036),16:00-01:00,188,2.1,pub,16:00:00,01:00:00,9.0
Café Express,cafe,,,5962910951,nodes,POINT (-4.0494852 5.431307),07:00-22:00,58,4.5,cafe,07:00:00,22:00:00,15.0
Maquis,pub,,,5962910958,nodes,POINT (-4.0500783 5.4309098),16:00-00:00,390,3.0,pub,16:00:00,00:00:00,8.0
Garbadrome,restaurant,,,5962910959,nodes,POINT (-4.0496485 5.4305376),11:00-21:00,142,1.2,restaurant,11:00:00,21:00:00,10.0
Restaurant Africain,restaurant,,,5962910960,nodes,POINT (-4.0497749 5.430309),11:00-22:00,293,4.3,restaurant,11:00:00,22:00:00,11.0
Restaurant Africain,restaurant,,,5962910964,nodes,POINT (-4.0499861 5.4291368),12:00-22:00,115,4.6,restaurant,12:00:00,22:00:00,10.0
Kiosque,cafe,,,5962937357,nodes,POINT (-4.0492572 5.4318844),07:00-22:00,413,3.3,cafe,07:00:00,22:00:00,15.0
Maquis Le Village Baoulé,pub,,,5962964118,nodes,POINT (-4.0384231 5.430849),20:00-02:00,219,5.0,pub,20:00:00,02:00:00,6.0
Maquis Le Village Chez Maman Clarisse,pub,,,5962163148,nodes,POINT (-4.0511072 5.4254573),19:00-01:00,287,3.7,pub,19:00:00,01:00:00,6.0
Restaurant,restaurant,,,5962163149,nodes,POINT (-4.0511287 5.425512),12:00-22:00,498,3.0,restaurant,12:00:00,22:00:00,10.0
Maquis,pub,,,5962163151,nodes,POINT (-4.0512145 5.4256188),17:00-00:00,392,3.4,pub,17:00:00,00:00:00,7.0
Bistro,pub,,,5962191977,nodes,POINT (-4.0243422 5.4272163),17:00-01:00,419,1.5,pub,17:00:00,01:00:00,8.0
Maquis,pub,,,5962191978,nodes,POINT (-4.0244079 5.4272076),16:00-01:00,318,2.6,pub,16:00:00,01:00:00,9.0
Unknown,cafe,,,5961953084,nodes,POINT (-4.0545814 5.4232857),06:00-20:00,345,3.9,cafe,06:00:00,20:00:00,14.0
Kiosque,cafe,,,5961953187,nodes,POINT (-4.0535729 5.4215835),07:00-21:00,329,1.5,cafe,07:00:00,21:00:00,14.0
Maquis,pub,,,5961953192,nodes,POINT (-4.0516008 5.4230361),16:00-02:00,13,4.5,pub,16:00:00,02:00:00,10.0
Restaurant Africain,restaurant,,,5962889583,nodes,POINT (-4.0548161 5.4263712),10:00-22:00,311,4.7,restaurant,10:00:00,22:00:00,12.0
Restaurant Africain,restaurant,,,5962889891,nodes,POINT (-4.0556207 5.4249072),12:00-22:00,336,2.6,restaurant,12:00:00,22:00:00,10.0
Garbadrome,restaurant,,,5962889896,nodes,POINT (-4.0564358 5.4239757),10:00-23:00,424,4.0,restaurant,10:00:00,23:00:00,13.0
Restaurant Africain,restaurant,,,5962910966,nodes,POINT (-4.0497343 5.4288144),10:00-22:00,355,1.6,restaurant,10:00:00,22:00:00,12.0
Restaurant Africain,restaurant,,,5962937355,nodes,POINT (-4.0490044 5.4320353),10:00-22:00,14,4.1,restaurant,10:00:00,22:00:00,12.0
Restaurant Africain,restaurant,,,5962937361,nodes,POINT (-4.0496025 5.4301127),12:00-21:00,92,3.7,restaurant,12:00:00,21:00:00,9.0
Maquis,pub,,,5962964122,nodes,POINT (-4.0388093 5.4310146),16:00-01:00,139,1.5,pub,16:00:00,01:00:00,9.0
Restaurant,restaurant,,,5962964129,nodes,POINT (-4.0393877 5.4278715),10:00-21:00,158,4.7,restaurant,10:00:00,21:00:00,11.0
Maquis Espace Vert Blanc,pub,,,5962964130,nodes,POINT (-4.0394378 5.4278985),20:00-01:00,471,1.2,pub,20:00:00,01:00:00,5.0
Garbadrome,restaurant,,,5962964132,nodes,POINT (-4.0392412 5.4278952),10:00-21:00,179,1.1,restaurant,10:00:00,21:00:00,11.0
Maquis,pub,,,5962964133,nodes,POINT (-4.0392304 5.4279746),17:00-00:00,3,1.5,pub,17:00:00,00:00:00,7.0
Café Express,cafe,,,5962870700,nodes,POINT (-4.050542 5.4237844),08:00-20:00,445,4.0,cafe,08:00:00,20:00:00,12.0
Garbadrome,restaurant,,,5962163160,nodes,POINT (-4.0517402 5.4265441),11:00-21:00,73,3.1,restaurant,11:00:00,21:00:00,10.0
Café Express,cafe,,,5962163161,nodes,POINT (-4.0517624 5.4265861),08:00-21:00,289,2.8,cafe,08:00:00,21:00:00,13.0
Garbadrome,restaurant,,,5962163166,nodes,POINT (-4.0519716 5.4267133),12:00-22:00,336,2.0,restaurant,12:00:00,22:00:00,10.0
Garbadrome,restaurant,,,5962163168,nodes,POINT (-4.0520179 5.4267777),11:00-22:00,205,4.7,restaurant,11:00:00,22:00:00,11.0
Restaurant,restaurant,,,5962163170,nodes,POINT (-4.0519776 5.4269452),10:00-21:00,35,4.0,restaurant,10:00:00,21:00:00,11.0
Cave,pub,,,5962191982,nodes,POINT (-4.0240417 5.4271802),18:00-02:00,72,1.9,pub,18:00:00,02:00:00,8.0
Marché de Bokabo,marketplace,,,5962191973,nodes,POINT (-4.0340283 5.4286268),07:00-17:00,379,2.2,marketplace,07:00:00,17:00:00,10.0
Kiosque,cafe,,,5961953195,nodes,POINT (-4.0514224 5.4230828),06:00-20:00,324,1.8,cafe,06:00:00,20:00:00,14.0
Restaurant Bistrot,restaurant,,,5961953200,nodes,POINT (-4.0509966 5.4233912),10:00-21:00,497,2.5,restaurant,10:00:00,21:00:00,11.0
Restaurant,restaurant,,,5961953210,nodes,POINT (-4.0499975 5.4226603),12:00-21:00,46,1.1,restaurant,12:00:00,21:00:00,9.0
Garbadrome,restaurant,,,5961953233,nodes,POINT (-4.0456174 5.421245),12:00-21:00,382,1.7,restaurant,12:00:00,21:00:00,9.0
Garbadrome,restaurant,,,5961953216,nodes,POINT (-4.0489521 5.4221663),10:00-21:00,271,3.6,restaurant,10:00:00,21:00:00,11.0
Cave O Gravier,pub,,,5961953250,nodes,POINT (-4.0492257 5.4235327),16:00-00:00,110,3.7,pub,16:00:00,00:00:00,8.0
Kiosque,cafe,,,5962059924,nodes,POINT (-4.0488723 5.4223986),07:00-21:00,214,3.1,cafe,07:00:00,21:00:00,14.0
Cave,pub,,,5962059926,nodes,POINT (-4.0492015 5.4225581),20:00-02:00,232,1.6,pub,20:00:00,02:00:00,6.0
Maquis Watezo,pub,,,5962059928,nodes,POINT (-4.0495335 5.4230681),18:00-02:00,174,4.1,pub,18:00:00,02:00:00,8.0
Maquis,pub,,,5962059932,nodes,POINT (-4.0550561 5.4269613),18:00-00:00,189,1.4,pub,18:00:00,00:00:00,6.0
Kiosque,cafe,,,5962059933,nodes,POINT (-4.0550085 5.4269906),08:00-20:00,159,1.1,cafe,08:00:00,20:00:00,12.0
Restaurant Africain,restaurant,,,5962059942,nodes,POINT (-4.0501859 5.4281962),12:00-21:00,369,3.2,restaurant,12:00:00,21:00:00,9.0
Bistro,pub,,,5961721371,nodes,POINT (-4.0265114 5.429307),18:00-00:00,166,2.6,pub,18:00:00,00:00:00,6.0
Cave,pub,,,5961721373,nodes,POINT (-4.0268162 5.4296828),20:00-01:00,397,3.1,pub,20:00:00,01:00:00,5.0
Cave,pub,,,5961721379,nodes,POINT (-4.0275152 5.4286495),16:00-02:00,482,4.7,pub,16:00:00,02:00:00,10.0
Cave,pub,,,5961721381,nodes,POINT (-4.0277077 5.4283621),19:00-00:00,290,4.4,pub,19:00:00,00:00:00,5.0
Cave,pub,,,5961729495,nodes,POINT (-4.0284902 5.4289979),20:00-01:00,43,2.3,pub,20:00:00,01:00:00,5.0
Garbadrome,restaurant,,,5961729497,nodes,POINT (-4.0292486 5.4294058),12:00-22:00,452,1.5,restaurant,12:00:00,22:00:00,10.0
Cave,pub,,,5961729500,nodes,POINT (-4.0277519 5.4294512),19:00-01:00,26,3.4,pub,19:00:00,01:00:00,6.0
Cave,pub,,,5961729507,nodes,POINT (-4.0274864 5.4306318),20:00-02:00,80,1.1,pub,20:00:00,02:00:00,6.0
Garbadrome,restaurant,,,5961729508,nodes,POINT (-4.0275511 5.4306945),11:00-23:00,386,4.3,restaurant,11:00:00,23:00:00,12.0
Buvette La Cour Royale,pub,,,5961735072,nodes,POINT (-4.0524745 5.4277103),18:00-00:00,316,1.8,pub,18:00:00,00:00:00,6.0
Cyber,internet_cafe,,,5961735077,nodes,POINT (-4.049276 5.4239967),09:00-23:00,25,4.4,internet_cafe,09:00:00,23:00:00,14.0
Marché De La SODECI,marketplace,,,5961735078,nodes,POINT (-4.0499224 5.4238405),07:00-18:00,345,5.0,marketplace,07:00:00,18:00:00,11.0
Ferronnerie,pub,,,5961953225,nodes,POINT (-4.0445928 5.4202284),17:00-00:00,226,4.2,pub,17:00:00,00:00:00,7.0
Cyber,internet_cafe,,,5961953237,nodes,POINT (-4.0461807 5.4221863),09:00-00:00,217,3.9,internet_cafe,09:00:00,00:00:00,15.0
Kiosque,cafe,,,5961953238,nodes,POINT (-4.0462638 5.4222537),07:00-21:00,248,1.0,cafe,07:00:00,21:00:00,14.0
Café,cafe,,,5961953239,nodes,POINT (-4.0463128 5.4221536),06:00-23:00,310,4.7,cafe,06:00:00,23:00:00,17.0
Café Express,cafe,,,5961953246,nodes,POINT (-4.0468821 5.4228078),06:00-21:00,212,3.3,cafe,06:00:00,21:00:00,15.0
Cave,pub,,,5962059938,nodes,POINT (-4.053773 5.42774),19:00-00:00,139,2.4,pub,19:00:00,00:00:00,5.0
Maquis Restaurant,restaurant,,,5962059939,nodes,POINT (-4.0536389 5.4278101),12:00-22:00,110,4.1,restaurant,12:00:00,22:00:00,10.0
Restaurant,restaurant,,,5962059944,nodes,POINT (-4.0512695 5.4282303),11:00-22:00,386,3.3,restaurant,11:00:00,22:00:00,11.0
Restaurant Africain Bistrot,restaurant,,,5962059945,nodes,POINT (-4.0509979 5.4280968),12:00-21:00,262,4.3,restaurant,12:00:00,21:00:00,9.0
Restaurant,restaurant,,,5961737499,nodes,POINT (-4.0506077 5.4249506),11:00-21:00,176,1.9,restaurant,11:00:00,21:00:00,10.0
Café,cafe,,,5961737513,nodes,POINT (-4.0519572 5.4255174),07:00-21:00,145,1.8,cafe,07:00:00,21:00:00,14.0
Maquis Le Palmier,pub,,,5961737515,nodes,POINT (-4.0510945 5.4256869),19:00-00:00,347,4.7,pub,19:00:00,00:00:00,5.0
Kiosque,cafe,,,5961737517,nodes,POINT (-4.0510093 5.4255447),07:00-22:00,347,3.2,cafe,07:00:00,22:00:00,15.0
Restaurant,restaurant,,,5961771696,nodes,POINT (-4.0249061 5.4288004),12:00-23:00,249,2.5,restaurant,12:00:00,23:00:00,11.0
Bistro,pub,,,5961771700,nodes,POINT (-4.0257154 5.4280641),20:00-02:00,269,4.1,pub,20:00:00,02:00:00,6.0
Bistro,pub,,,5961771704,nodes,POINT (-4.0262698 5.4278216),19:00-01:00,341,1.5,pub,19:00:00,01:00:00,6.0
Cyber café,internet_cafe,,,5961771705,nodes,POINT (-4.0262941 5.4278299),11:00-00:00,157,4.4,internet_cafe,11:00:00,00:00:00,13.0
Espace café,cafe,,,5961594910,nodes,POINT (-4.0300016 5.4298417),08:00-22:00,112,1.3,cafe,08:00:00,22:00:00,14.0
Cave,pub,,,5961594911,nodes,POINT (-4.0301304 5.4296588),17:00-02:00,202,4.0,pub,17:00:00,02:00:00,9.0
Maquis bar Excel Plus,pub,,,5961442963,nodes,POINT (-3.9676396 5.2969747),16:00-01:00,306,1.6,pub,16:00:00,01:00:00,9.0
Kiosque,cafe,,,5961480834,nodes,POINT (-3.9670589 5.3027889),06:00-21:00,28,1.6,cafe,06:00:00,21:00:00,15.0
Garbadrome,restaurant,,,5961480862,nodes,POINT (-3.9680305 5.3048334),10:00-21:00,3,2.9,restaurant,10:00:00,21:00:00,11.0
Maquis,pub,,,5961516487,nodes,POINT (-4.050664 5.4290053),17:00-02:00,104,1.2,pub,17:00:00,02:00:00,9.0
Kiosque,cafe,,,5961516502,nodes,POINT (-4.047609 5.42953),06:00-20:00,484,3.5,cafe,06:00:00,20:00:00,14.0
Restaurant,restaurant,,,5961516506,nodes,POINT (-4.0499593 5.4305213),10:00-23:00,108,2.9,restaurant,10:00:00,23:00:00,13.0
Café Express Emergence 2020,cafe,,,5961516510,nodes,POINT (-4.0497179 5.4307856),07:00-21:00,392,3.2,cafe,07:00:00,21:00:00,14.0
Restaurant Buvette Petit à Petit,restaurant,,,5961516511,nodes,POINT (-4.0497997 5.4307269),12:00-21:00,70,2.1,restaurant,12:00:00,21:00:00,9.0
Garbadrome,restaurant,,,5961516514,nodes,POINT (-4.0500505 5.430831),10:00-22:00,391,1.7,restaurant,10:00:00,22:00:00,12.0
Maquis Restaurant,restaurant,,,5961516515,nodes,POINT (-4.0502737 5.4307903),12:00-21:00,130,3.5,restaurant,12:00:00,21:00:00,9.0
Kiosque,cafe,,,5961516566,nodes,POINT (-4.0385203 5.4280994),07:00-21:00,3,2.7,cafe,07:00:00,21:00:00,14.0
Garbadrome,restaurant,,,5961516567,nodes,POINT (-4.0385129 5.4281515),11:00-23:00,254,3.4,restaurant,11:00:00,23:00:00,12.0
Restaurant,restaurant,,,5961516575,nodes,POINT (-4.0383383 5.4285577),10:00-23:00,382,2.6,restaurant,10:00:00,23:00:00,13.0
Kiosque,cafe,,,5961516576,nodes,POINT (-4.0383269 5.4286268),08:00-22:00,220,1.5,cafe,08:00:00,22:00:00,14.0
Bistro,pub,,,5961523683,nodes,POINT (-4.0346101 5.4249656),16:00-02:00,89,4.4,pub,16:00:00,02:00:00,10.0
Kiosque,cafe,,,5961737488,nodes,POINT (-4.0499566 5.4241042),07:00-22:00,66,3.1,cafe,07:00:00,22:00:00,15.0
Cyber,internet_cafe,,,5961737490,nodes,POINT (-4.0500893 5.4241345),09:00-22:00,194,4.8,internet_cafe,09:00:00,22:00:00,13.0
Restaurant,restaurant,,,5961737492,nodes,POINT (-4.0501215 5.4241939),11:00-22:00,272,1.4,restaurant,11:00:00,22:00:00,11.0
Kiosque,cafe,,,5961737493,nodes,POINT (-4.0501356 5.424209),06:00-21:00,360,2.3,cafe,06:00:00,21:00:00,15.0
Restaurant,restaurant,,,5961737528,nodes,POINT (-4.0503301 5.425968),12:00-21:00,117,4.8,restaurant,12:00:00,21:00:00,9.0
Bistro,pub,,,5961883308,nodes,POINT (-4.0263421 5.427027),18:00-01:00,426,3.5,pub,18:00:00,01:00:00,7.0
Restaurant,restaurant,,,5961883314,nodes,POINT (-4.0250845 5.4277944),11:00-23:00,342,1.0,restaurant,11:00:00,23:00:00,12.0
Restaurant,restaurant,,,5961883322,nodes,POINT (-4.0240562 5.4284215),10:00-23:00,181,4.5,restaurant,10:00:00,23:00:00,13.0
Cyber café,internet_cafe,,,5961883323,nodes,POINT (-4.0241236 5.42854),11:00-00:00,36,1.1,internet_cafe,11:00:00,00:00:00,13.0
Garbadrome,restaurant,,,5961883326,nodes,POINT (-4.024312 5.4288117),12:00-23:00,203,1.2,restaurant,12:00:00,23:00:00,11.0
Maquis la Kinoise,pub,,,5961442966,nodes,POINT (-3.9677029 5.2970675),17:00-02:00,21,4.6,pub,17:00:00,02:00:00,9.0
Unknown,bar,,,5961442967,nodes,POINT (-3.9676912 5.2970956),17:00-02:00,223,4.8,bar,17:00:00,02:00:00,9.0
Restaurant le Vrai Gout,restaurant,,,5961480838,nodes,POINT (-3.9672426 5.3029986),10:00-23:00,9,3.3,restaurant,10:00:00,23:00:00,13.0
Unknown,restaurant,,,5961480840,nodes,POINT (-3.9672145 5.3031795),12:00-23:00,235,4.1,restaurant,12:00:00,23:00:00,11.0
Kiosque à Café,cafe,,,5961480868,nodes,POINT (-3.9675289 5.3046838),06:00-21:00,471,2.8,cafe,06:00:00,21:00:00,15.0
Cave,pub,,,5961516184,nodes,POINT (-4.050898 5.4292977),19:00-01:00,160,3.5,pub,19:00:00,01:00:00,6.0
Cave,pub,,,5961516490,nodes,POINT (-4.0506238 5.4287817),18:00-00:00,294,2.5,pub,18:00:00,00:00:00,6.0
Maquis Décor D'Or,pub,,,5961516494,nodes,POINT (-4.0498359 5.4289813),20:00-02:00,219,3.4,pub,20:00:00,02:00:00,6.0
Maquis,pub,,,5961516516,nodes,POINT (-4.0503616 5.4308757),17:00-02:00,293,4.1,pub,17:00:00,02:00:00,9.0
Maquis Plein Air,pub,,,5961516523,nodes,POINT (-4.0463289 5.434373),20:00-02:00,207,2.4,pub,20:00:00,02:00:00,6.0
Kiosque,cafe,,,5961516526,nodes,POINT (-4.0482514 5.4303764),08:00-20:00,363,2.1,cafe,08:00:00,20:00:00,12.0
Kiosque,cafe,,,5961516533,nodes,POINT (-4.0431887 5.4282082),08:00-20:00,327,4.4,cafe,08:00:00,20:00:00,12.0
Cyber,internet_cafe,,,5961516544,nodes,POINT (-4.0392888 5.4256415),10:00-22:00,148,2.0,internet_cafe,10:00:00,22:00:00,12.0
Kiosque,cafe,,,5961516545,nodes,POINT (-4.0394095 5.4258351),06:00-22:00,58,4.4,cafe,06:00:00,22:00:00,16.0
Maquis Plein Air,pub,,,5961516546,nodes,POINT (-4.0394671 5.4259332),18:00-02:00,207,1.5,pub,18:00:00,02:00:00,8.0
Restaurant,restaurant,,,5961516588,nodes,POINT (-4.0416223 5.4329158),11:00-23:00,166,1.0,restaurant,11:00:00,23:00:00,12.0
Restaurant,restaurant,,,5961523680,nodes,POINT (-4.0342667 5.4249546),11:00-21:00,87,1.2,restaurant,11:00:00,21:00:00,10.0
Garbadrome,restaurant,,,5961523681,nodes,POINT (-4.0343444 5.4249595),12:00-23:00,410,1.2,restaurant,12:00:00,23:00:00,11.0
Garbadrome,restaurant,,,5961524608,nodes,POINT (-4.031332 5.4272537),10:00-22:00,316,4.1,restaurant,10:00:00,22:00:00,12.0
Bistro,pub,,,5961524632,nodes,POINT (-4.0335079 5.4287209),19:00-00:00,235,1.5,pub,19:00:00,00:00:00,5.0
Cyber café,internet_cafe,,,5961524636,nodes,POINT (-4.0335435 5.4295218),09:00-00:00,425,1.8,internet_cafe,09:00:00,00:00:00,15.0
Espace café,cafe,,,5961524637,nodes,POINT (-4.0336102 5.42955),06:00-20:00,353,4.2,cafe,06:00:00,20:00:00,14.0
Kiosque,cafe,,,5961542810,nodes,POINT (-3.9666502 5.3028841),07:00-20:00,470,3.9,cafe,07:00:00,20:00:00,13.0
Restaurant,restaurant,,,5961524588,nodes,POINT (-4.0344936 5.4259032),12:00-22:00,45,1.9,restaurant,12:00:00,22:00:00,10.0
Marché,marketplace,,,5961524598,nodes,POINT (-4.0325819 5.4263471),07:00-18:00,432,2.1,marketplace,07:00:00,18:00:00,11.0
Bar l'emperreur,bar,,,5961524616,nodes,POINT (-4.03145 5.4279986),20:00-03:00,54,4.8,bar,20:00:00,03:00:00,7.0
Garbadrome,restaurant,,,5961524621,nodes,POINT (-4.0318822 5.4280073),12:00-22:00,124,3.0,restaurant,12:00:00,22:00:00,10.0
Kiosque,cafe,,,5961542803,nodes,POINT (-3.967078 5.3023286),07:00-23:00,268,1.4,cafe,07:00:00,23:00:00,16.0
Cybercafé,internet_cafe,,,5961542806,nodes,POINT (-3.9671306 5.3024698),10:00-23:00,40,3.9,internet_cafe,10:00:00,23:00:00,13.0
Garbadrome,restaurant,,,5961343232,nodes,POINT (-4.0347106 5.4324778),12:00-23:00,202,2.5,restaurant,12:00:00,23:00:00,11.0
Cyber,internet_cafe,,,5961343234,nodes,POINT (-4.0329453 5.4323483),10:00-22:00,445,1.4,internet_cafe,10:00:00,22:00:00,12.0
Garbadrome,restaurant,,,5961343262,nodes,POINT (-4.0337929 5.4298244),12:00-23:00,170,1.2,restaurant,12:00:00,23:00:00,11.0
Maquis,pub,,,5961344890,nodes,POINT (-4.0373468 5.4304065),16:00-01:00,39,2.6,pub,16:00:00,01:00:00,9.0
Maquis,pub,,,5961344891,nodes,POINT (-4.0370598 5.4303504),18:00-02:00,261,1.4,pub,18:00:00,02:00:00,8.0
Cave,pub,,,5961344896,nodes,POINT (-4.0369418 5.4305346),18:00-00:00,324,1.2,pub,18:00:00,00:00:00,6.0
Kiosque,cafe,,,5961344897,nodes,POINT (-4.0368714 5.4305794),08:00-21:00,58,3.9,cafe,08:00:00,21:00:00,13.0
Garbadrome,restaurant,,,5961344898,nodes,POINT (-4.0368922 5.4307082),12:00-21:00,271,2.3,restaurant,12:00:00,21:00:00,9.0
Restaurant Africain,restaurant,,,5961344902,nodes,POINT (-4.0367179 5.4309045),11:00-23:00,261,4.9,restaurant,11:00:00,23:00:00,12.0
Maquis,pub,,,5961344903,nodes,POINT (-4.0365871 5.4308951),16:00-02:00,99,4.3,pub,16:00:00,02:00:00,10.0
Restaurant Africain,restaurant,,,5961344904,nodes,POINT (-4.0364805 5.4310106),11:00-21:00,463,2.2,restaurant,11:00:00,21:00:00,10.0
Cyber,internet_cafe,,,5961344914,nodes,POINT (-4.0362974 5.4313577),11:00-00:00,397,4.9,internet_cafe,11:00:00,00:00:00,13.0
Garbadrome,restaurant,,,5961344916,nodes,POINT (-4.0362431 5.4314792),12:00-23:00,178,4.8,restaurant,12:00:00,23:00:00,11.0
Restaurant Le Bonjour,restaurant,,,5961344920,nodes,POINT (-4.035877 5.4316888),12:00-22:00,179,3.0,restaurant,12:00:00,22:00:00,10.0
Café Express,cafe,,,5961344922,nodes,POINT (-4.0358522 5.4319472),08:00-20:00,372,1.8,cafe,08:00:00,20:00:00,12.0
Maquis,pub,,,5961344923,nodes,POINT (-4.0358026 5.4319678),16:00-02:00,490,2.6,pub,16:00:00,02:00:00,10.0
Maquis Pezza,pub,,,5961344924,nodes,POINT (-4.0357831 5.4320146),18:00-01:00,419,1.5,pub,18:00:00,01:00:00,7.0
Marchée,marketplace,,,5961355081,nodes,POINT (-4.0346244 5.4293244),07:00-18:00,417,1.1,marketplace,07:00:00,18:00:00,11.0
Café express,cafe,,,5961356998,nodes,POINT (-4.0358408 5.4319952),07:00-20:00,120,2.4,cafe,07:00:00,20:00:00,13.0
