name,amenity,shop,tourism,osm_id,osm_type,geometry,reviews,rating
Kiosque à café,cafe,None,None,5923989914,nodes,POINT (-4.0109271 5.3662983),449,4.9
Kiosque,cafe,None,None,5924043104,nodes,POINT (-4.080981 5.361394),211,2.7
Maquis Plein Air,pub,None,None,5924043137,nodes,POINT (-4.0844411 5.3600614),445,2.4
Maquis,pub,None,None,5924043138,nodes,POINT (-4.0844464 5.3602029),299,1.8
Maquis,pub,None,None,5923974739,nodes,POINT (-4.0825984 5.3518763),476,4.1
Kiosque,cafe,None,None,5923974741,nodes,POINT (-4.0821894 5.351867),18,4.0
Kiosque,cafe,None,None,5923974769,nodes,POINT (-4.0815671 5.3491364),65,3.1
Groupe Scolaire Banco Attié,school,None,None,5923974770,nodes,POINT (-4.0813606 5.3490202),447,3.4
Restaurant N'zrama,restaurant,None,None,5923975008,nodes,POINT (-4.0811688 5.3507507),453,3.1
Groupe Scolaire Dale Carnegie,school,None,None,5923975028,nodes,POINT (-4.0837652 5.3508749),282,4.8
Kiosque,cafe,None,None,5923975024,nodes,POINT (-4.0803225 5.3520058),390,1.1
Maquis,pub,None,None,5923975009,nodes,POINT (-4.0808697 5.350752),371,3.7
Kiosque,cafe,None,None,5923975011,nodes,POINT (-4.0799323 5.3508335),248,2.1
Kiosque,cafe,None,None,5924041471,nodes,POINT (-4.0755448 5.3557779),485,3.7
Maquis,pub,None,None,5924043093,nodes,POINT (-4.0805063 5.3615288),211,4.6
Garbadrome,restaurant,None,None,5924043105,nodes,POINT (-4.0808657 5.3616183),14,3.4
Groupe Scolaire Sainte Famille,school,None,None,5923974720,nodes,POINT (-4.0820164 5.3511299),91,4.3
Kiosque,cafe,None,None,5923974735,nodes,POINT (-4.0801334 5.3518643),243,2.0
Maquis,pub,None,None,5923974736,nodes,POINT (-4.0793744 5.3521033),110,3.7
EPV Les Anges,school,None,None,5923974775,nodes,POINT (-4.082526 5.3489948),39,2.9
Garbadrome,restaurant,None,None,5923974777,nodes,POINT (-4.0823892 5.3507574),192,4.4
Garbadrome,restaurant,None,None,5923974993,nodes,POINT (-4.0806015 5.3485589),474,4.0
Cyber Café,internet_cafe,None,None,5923974995,nodes,POINT (-4.0804808 5.348645),370,3.6
Kiosque,cafe,None,None,5923975001,nodes,POINT (-4.081488 5.3495183),4,2.2
Ecole Yada Clément 2,school,None,None,5923975043,nodes,POINT (-4.0820485 5.3518109),15,1.0
Maquis Akwa,pub,None,None,5923975049,nodes,POINT (-4.0811393 5.3495316),171,1.2
Maquis Akwa,pub,None,None,5923975050,nodes,POINT (-4.0812425 5.3495383),392,4.0
Maquis Akwa,pub,None,None,5923975051,nodes,POINT (-4.0836123 5.3494969),68,2.2
Maquis,pub,None,None,5923975076,nodes,POINT (-4.0813371 5.3479767),185,1.2
Eglise,place_of_worship,None,None,5923686222,nodes,POINT (-4.0016782 5.3662752),256,3.1
Maquis facebook,pub,None,None,5923686772,nodes,POINT (-4.0092064 5.3682477),157,3.9
Lavage auto,car_wash,None,None,5923686897,nodes,POINT (-4.0086097 5.3683308),316,2.2
Kiosque à café,cafe,None,None,5923686904,nodes,POINT (-4.0082771 5.3683332),390,3.2
Restaurant dakoupa,restaurant,None,None,5923686890,nodes,POINT (-4.0088698 5.3683148),166,2.7
Lavage auto,car_wash,None,None,5923686895,nodes,POINT (-4.0087464 5.3683231),112,2.8
Kiosque les merveilles,cafe,None,None,5923686907,nodes,POINT (-4.008039 5.3682657),188,1.2
Maquis drogba,pub,None,None,5923686909,nodes,POINT (-4.0080672 5.3681916),272,2.8
Restaurant matignon,restaurant,None,None,5923686910,nodes,POINT (-4.0080829 5.3681065),133,2.2
Lavage des princes,car_wash,None,None,5923686917,nodes,POINT (-4.0080967 5.3675521),115,3.7
Dream bar,bar,None,None,5923686912,nodes,POINT (-4.0080853 5.3680104),203,3.4
Maquis le repère,pub,None,None,5923686913,nodes,POINT (-4.0080652 5.3678979),352,2.5
Bar paris by night,bar,None,None,5923686915,nodes,POINT (-4.0080913 5.3673177),425,2.2
Cyber,internet_cafe,None,None,5923686924,nodes,POINT (-4.0068588 5.3673564),12,5.0
Eglise Christianiste Celeste,place_of_worship,None,None,5923975025,nodes,POINT (-4.0809475 5.351859),87,3.0
Garbadrome,restaurant,None,None,5923975026,nodes,POINT (-4.0804861 5.3519992),309,3.5
Maquis,pub,None,None,5923975045,nodes,POINT (-4.0819252 5.3507467),467,4.0
Cyber,internet_cafe,None,None,5923686707,nodes,POINT (-4.0118253 5.3669555),478,1.0
Espace maquis,food_court,None,None,5923686906,nodes,POINT (-4.0083193 5.3681235),206,3.8
Maquis ivoire,pub,None,None,5923686981,nodes,POINT (-4.0064233 5.3682774),11,3.5
Restaurant flober place,restaurant,None,None,5923686950,nodes,POINT (-4.0067802 5.3678635),42,4.7
Maquis,pub,None,None,5923686951,nodes,POINT (-4.006792 5.3679661),358,2.9
Maquis,pub,None,None,5923686952,nodes,POINT (-4.0067901 5.3680082),452,4.1
Maquis,pub,None,None,5923686953,nodes,POINT (-4.0067945 5.3680496),34,4.5
WC public,toilets,None,None,5923686983,nodes,POINT (-4.0062617 5.3683049),165,3.2
Restaurant,restaurant,None,None,5923687205,nodes,POINT (-4.0011491 5.3683125),403,2.5
WC public,toilets,None,None,5923687198,nodes,POINT (-4.0014073 5.3681693),28,4.1
Orabank,bank,None,None,5923728699,nodes,POINT (-4.0773889 5.355503),408,2.8
Établissements Henri Poincaré,college,None,None,5550982001,nodes,POINT (-5.040065 7.6813205),437,2.6
ESSECT Poincaré Bouaké,college,None,None,8569438800,nodes,POINT (-5.0451529 7.6870729),114,2.8
Resto BONNE BRAISE CHEZ VICTOIRE,restaurant,None,None,5923100326,nodes,POINT (-4.0010039 5.3710637),244,4.8
Maquis,pub,None,None,5923111542,nodes,POINT (-4.001357 5.3671208),66,4.0
Garbadrome,restaurant,None,None,5922942966,nodes,POINT (-4.0491056 5.3492198),50,3.1
Garbadrome,restaurant,None,None,5922948005,nodes,POINT (-4.0523082 5.349089),396,2.9
Eglise la maison charismatique,place_of_worship,None,None,5922948008,nodes,POINT (-4.0528527 5.3477757),341,4.1
Café express,cafe,None,None,5922947995,nodes,POINT (-4.0510442 5.3457752),404,2.5
Kiosque à café,cafe,None,None,5922948077,nodes,POINT (-4.0517404 5.3455024),213,1.3
Mission Internationale de l'Eglise Primitive,place_of_worship,None,None,5922820342,nodes,POINT (-4.0548409 5.354195),72,4.9
Maquis,pub,None,None,5922758758,nodes,POINT (-4.0789077 5.3550302),485,2.6
Eglise Mission Mondiale Vie en Christ,place_of_worship,None,None,5922758768,nodes,POINT (-4.0778127 5.3550462),172,1.4
Cave,pub,None,None,5922760011,nodes,POINT (-4.0748461 5.3555262),442,4.1
Institut Universitaire Technologique Eudistes d'Afrique,college,None,None,5922770054,nodes,POINT (-4.0534991 5.3441678),422,3.8
Maquis,pub,None,None,5922800027,nodes,POINT (-4.0763998 5.3528337),362,1.4
Garbadrome,restaurant,None,None,5922807995,nodes,POINT (-4.0554678 5.3536349),360,4.7
Café Express,cafe,None,None,5922804873,nodes,POINT (-4.0750614 5.3524919),173,2.5
resto senegalais CHEZ ADJA,restaurant,None,None,5923094047,nodes,POINT (-4.0005667 5.3716325),383,4.1
resto CHEZ ESTHER,restaurant,None,None,5923094048,nodes,POINT (-4.0004477 5.3716288),72,1.7
maquis resto Eden,restaurant,None,None,5923080193,nodes,POINT (-3.9999602 5.3714402),293,2.5
Maquis Mooving,pub,None,None,5922820341,nodes,POINT (-4.05791 5.3516867),177,4.4
Garbadrome,restaurant,None,None,5922759800,nodes,POINT (-4.0767901 5.3552912),286,4.7
salle Du Royaume de Jéhovah,place_of_worship,None,None,5922758780,nodes,POINT (-4.0772601 5.3553994),5,1.7
Kisoque,cafe,None,None,5922759804,nodes,POINT (-4.0774772 5.3536909),44,1.4
EPV Sainte Grâce d'Avila,school,None,None,5922759828,nodes,POINT (-4.0782116 5.3537717),233,1.0
Kisoque,cafe,None,None,5922759859,nodes,POINT (-4.0774841 5.3521487),366,2.8
Cave Le Terrain,pub,None,None,5922759852,nodes,POINT (-4.077806 5.3530881),207,4.3
EPV Nanan Tanoh,school,None,None,5922759856,nodes,POINT (-4.0779367 5.3522502),180,4.6
Kiosque,cafe,None,None,5922759862,nodes,POINT (-4.0770502 5.3524231),381,1.5
Garbadrome,restaurant,None,None,5922759870,nodes,POINT (-4.0764343 5.3524792),376,2.5
Cave,pub,None,None,5922760020,nodes,POINT (-4.0746497 5.3550649),395,1.4
Garbadrome,restaurant,None,None,5922770000,nodes,POINT (-4.0542662 5.3470881),127,2.3
O'buro,pub,None,None,5922770030,nodes,POINT (-4.0567224 5.3468597),131,3.6
Agir-Ci,restaurant,None,None,5922770029,nodes,POINT (-4.0568177 5.3469766),436,1.8
Glacier les Délices Du Saint Saveur,ice_cream,None,None,5922770087,nodes,POINT (-4.0534924 5.3466648),35,1.1
Chez Edo,pub,None,None,4659945389,nodes,POINT (-4.0531898 5.3458431),253,4.7
Maquis les Cocotiers,pub,None,None,5922808038,nodes,POINT (-4.0581695 5.3526701),63,1.8
Oumar Boun Katoib,place_of_worship,None,None,5922808051,nodes,POINT (-4.0587375 5.3532877),61,4.6
Cave de la place,pub,None,None,5922808018,nodes,POINT (-4.0575848 5.3523303),457,3.9
Kiosque,cafe,None,None,5922804878,nodes,POINT (-4.076039 5.3526174),50,4.0
Centre Medico Social Eben-Ezer,social_facility,None,None,5922686410,nodes,POINT (-4.0586181 5.3426289),420,2.5
Ecole maternelle Eben-Ezer,kindergarten,None,None,5922686411,nodes,POINT (-4.0584411 5.3426116),338,2.0
Restaurant Africain,restaurant,None,None,5921863118,nodes,POINT (-4.062632 5.3480695),52,1.6
Garba,restaurant,None,None,5921863128,nodes,POINT (-4.0606995 5.348866),75,4.7
SIB,bank,None,None,5922758782,nodes,POINT (-4.0764099 5.3555102),214,2.9
Maquis Le Titre,pub,None,None,5922758783,nodes,POINT (-4.0749957 5.3547765),344,3.8
Kiosque,cafe,None,None,5922758784,nodes,POINT (-4.0749424 5.3545311),62,4.2
Cave VIP,pub,None,None,5922759793,nodes,POINT (-4.0751673 5.3530607),165,2.5
Cafétariat,cafe,None,None,5922759817,nodes,POINT (-4.0767713 5.354173),349,1.8
Kiosque,cafe,None,None,5922759836,nodes,POINT (-4.0765581 5.353729),170,3.1
LMaquis,pub,None,None,5922759842,nodes,POINT (-4.0778918 5.3536662),333,4.3
Maquis,pub,None,None,5922759851,nodes,POINT (-4.0780071 5.3530574),4,1.3
Kiosque,cafe,None,None,5922759883,nodes,POINT (-4.076094 5.3536122),375,1.1
Garbadrome,food_court,None,None,5922759993,nodes,POINT (-4.0761155 5.3549768),379,1.7
Cave,pub,None,None,5922760022,nodes,POINT (-4.0746409 5.3548793),164,2.2
Maquis,pub,None,None,5922760023,nodes,POINT (-4.0745417 5.3547197),408,4.9
Ecole Supérieure De Management et Des Technologies,college,None,None,5922770055,nodes,POINT (-4.0536962 5.3433246),7,3.6
Restaurant Sénégalais:Bon Tchep Chez Kimi,restaurant,None,None,5922759844,nodes,POINT (-4.0777476 5.3536602),222,3.6
Allocodrome,restaurant,None,None,5922804009,nodes,POINT (-4.06055 5.3411788),8,4.6
Winners'chapel International,place_of_worship,None,None,5922542464,nodes,POINT (-4.0584612 5.3405652),178,2.2
Atiéké Poisson,restaurant,None,None,5922666983,nodes,POINT (-4.0786515 5.3537584),4,3.5
Restaurant,restaurant,None,None,5922666981,nodes,POINT (-4.0783826 5.3537697),151,2.0
Restaurant,restaurant,None,None,5922666982,nodes,POINT (-4.0786026 5.3537597),456,4.0
Buvette,pub,None,None,5922667688,nodes,POINT (-4.0787166 5.3538605),111,1.1
Buvette,pub,None,None,5922667689,nodes,POINT (-4.0787152 5.3539807),281,4.3
Eglise Vase d'Honneur GFCI,place_of_worship,None,None,5922578780,nodes,POINT (-4.0627205 5.3451346),194,2.9
Atiéké Poisson,restaurant,None,None,5922603023,nodes,POINT (-4.0783431 5.3550342),233,4.3
Asko lavage Professionnel,car_wash,None,None,5922609543,nodes,POINT (-4.0625113 5.3418177),318,1.3
Restaurant le Village,restaurant,None,None,5922511708,nodes,POINT (-4.056129 5.3421596),500,4.7
Restaurant Vas y voir chez Ade,restaurant,None,None,5922511709,nodes,POINT (-4.0563878 5.3421649),370,3.2
Jardin d'Enfants IKTUS,kindergarten,None,None,5922542511,nodes,POINT (-4.0747234 5.351445),490,4.2
Restaurant Africain,restaurant,None,None,5922542427,nodes,POINT (-4.0582982 5.3413571),8,3.7
Bibliothèque,library,None,None,5922466055,nodes,POINT (-4.0607022 5.3436951),311,1.8
Auto-Ecole,driving_school,None,None,5922482339,nodes,POINT (-4.0734926 5.3503581),63,1.4
Maquis,pub,None,None,5921917904,nodes,POINT (-4.0599491 5.3512384),12,4.0
Restaurant Africain,restaurant,None,None,5921917908,nodes,POINT (-4.0601278 5.3508936),321,1.9
Institut des Hautes Études de Commerce et de Management / Samuel Ouli,college,None,None,5528591245,nodes,POINT (-5.0276893 7.7072303),202,1.3
École Coranique Sakapha de la Zone,school,None,None,5549934265,nodes,POINT (-5.050385 7.7033207),85,3.5
École de Formation Professionnelle,college,None,None,5550050440,nodes,POINT (-5.0379033 7.6799788),31,2.9
Cafétariat et glacier TIM ICE CREAM,cafe,None,None,5922707453,nodes,POINT (-4.0608544 5.3409605),74,4.8
Lavage,car_wash,None,None,5922707461,nodes,POINT (-4.0615484 5.3408924),432,2.2
Cave,pub,None,None,5922602899,nodes,POINT (-4.061193 5.3406948),301,4.4
Restaurant,restaurant,None,None,5922603013,nodes,POINT (-4.0786636 5.3543319),48,3.5
Réparateur De Moto Et Vélo,bicycle_repair_station,None,None,5922603021,nodes,POINT (-4.0780775 5.3548686),91,1.1
Garbadrome,restaurant,None,None,5922511689,nodes,POINT (-4.0579851 5.3426469),306,1.6
Maquis Restaurant,restaurant,None,None,5922542493,nodes,POINT (-4.0743895 5.3538432),497,2.4
Cave,pub,None,None,5922542496,nodes,POINT (-4.0751358 5.3526801),75,2.6
Maquis Corridor Complet,pub,None,None,5922542497,nodes,POINT (-4.0751325 5.3527275),429,3.1
Eglise Evangelique des Assemblées de Dieu,place_of_worship,None,None,5922542512,nodes,POINT (-4.0745974 5.3517161),352,1.8
Institut Supérieur Jean-Paul II,school,None,None,5922542513,nodes,POINT (-4.0750399 5.3517281),136,3.4
Crédit Populaire Des Femmes de Côte d'Ivoire,bank,None,None,5922482337,nodes,POINT (-4.0734915 5.3503718),482,4.6
Maquis,pub,None,None,5921923024,nodes,POINT (-4.0599069 5.3516193),362,1.6
École Supérieure des Hautes Études Technologiques et Commerciales,college,None,None,5497510495,nodes,POINT (-5.0279826 7.6640344),75,2.9
Centre d'Animation et de Formation Pédagogique de Bouaké 1,college,None,None,5536550822,nodes,POINT (-5.0330043 7.702207),181,3.7
École Pratique de Commerce et de Technologie,college,None,None,5549983220,nodes,POINT (-5.036978 7.6803217),423,2.5
École Supérieure de Commerce et de Technologie Bouaké,college,None,None,5552256564,nodes,POINT (-5.0484686 7.6825891),139,1.7
Groupe École des Hautes Études Commerciales,college,None,None,5588191576,nodes,POINT (-5.0272509 7.6816256),447,4.3
École Catholique de Formation Professionnelle Féminine Claire Amitié de Bouaké,college,None,None,5578623623,nodes,POINT (-5.022435 7.6853509),153,3.2
Collège Moderne Languibonou,school,None,None,9679074749,nodes,POINT (-5.2554711 7.7011564),222,4.0
Institut National de Formation des Agents de Santé,college,None,None,5533782660,nodes,POINT (-5.0357428 7.7043201),447,2.1
École des Forces Armées,college,None,None,4054647267,nodes,POINT (-5.0626804 7.7452919),488,1.7
Groupe École Supérieure de Commerce,college,None,None,5552256567,nodes,POINT (-5.0457475 7.6815983),55,5.0
Mahmoud Efendi Medresesi,school,None,None,5552518323,nodes,POINT (-5.0185271 7.7288474),82,1.9
Pelikan Consulting,college,None,None,5575655585,nodes,POINT (-5.0200727 7.6496652),20,3.4
École Normale d'Instituteurs de Bouaké,college,None,None,5587985178,nodes,POINT (-5.0096878 7.7010382),109,3.3
Institut Imam Mohamed Ben Ali,college,None,None,5552518334,nodes,POINT (-5.0189053 7.7259889),337,1.1
Institut des Candidats Libres,college,None,None,5596095941,nodes,POINT (-5.0211918 7.6860008),333,3.3
EPP Nalo Bamba,school,None,None,5044713864,nodes,POINT (-5.0610924 7.5521439),487,4.1
African Institute of Business and Professional Network-Niampo Coulibaly,school,None,None,5545668149,nodes,POINT (-5.0326677 7.7094474),161,3.0
La Colombe,college,None,None,5545617374,nodes,POINT (-5.0291285 7.6884662),388,3.9
Institut de Formation et d'Éducation Féminine,college,None,None,5545985298,nodes,POINT (-5.0323787 7.6895786),38,2.7
Mustard Tree Learning Center,college,None,None,5596263927,nodes,POINT (-5.0260051 7.6723565),422,2.1
EDHEG,college,None,None,9724423717,nodes,POINT (-5.0276403 7.6817974),161,2.8
Groupe Scolaire TSF 4,school,None,None,5568698954,nodes,POINT (-5.0129736 7.6642729),130,2.9
Groupe Scolaire Le Consultant,school,None,None,5544590665,nodes,POINT (-5.0489312 7.7309445),108,3.8
École Franco Arabe,school,None,None,5550184606,nodes,POINT (-5.0406808 7.7235065),192,2.1
Groupe Scolaire CNPS,school,None,None,5545639343,nodes,POINT (-5.0341469 7.7073263),456,3.5
École Dar El Hadisse,school,None,None,5587985177,nodes,POINT (-5.0143173 7.6996394),387,1.1
Les Bergers,school,None,None,5545688827,nodes,POINT (-5.0282125 7.7171634),131,2.6
École Primaire Franco-Arabe Tassibia,school,None,None,5548431307,nodes,POINT (-5.033239 7.7227676),309,3.2
EPV Le Pinson de Tollakouadiokro,school,None,None,5550046454,nodes,POINT (-5.0411797 7.727666),363,4.1
École Primaire Privée Le Succès,school,None,None,5550050264,nodes,POINT (-5.0588661 7.7032091),430,3.9
Groupe Scolaire Bandama,school,None,None,5550050267,nodes,POINT (-5.055795 7.703451),80,1.0
École Primaire Barakat,school,None,None,5561866242,nodes,POINT (-5.0023399 7.7366295),479,1.7
Groupe Scolaire Olienou,school,None,None,5564374581,nodes,POINT (-4.9882972 7.7053089),338,1.9
EPP Baoulé N'Guessan,school,None,None,5568733136,nodes,POINT (-5.0792134 7.6645174),87,1.2
Groupe Scolaire Dar-es-Salam 3,school,None,None,5578464469,nodes,POINT (-5.0245848 7.7180883),78,2.6
École Primaire Municipalité de Belleville,school,None,None,5578489863,nodes,POINT (-5.0013127 7.7121412),90,1.3
Groupe Scolaire Baba Et Fils,school,None,None,5559355839,nodes,POINT (-5.045085 7.6718435),294,4.7
École Primaire Catholique Saint-Jean,school,None,None,5545362592,nodes,POINT (-5.0360204 7.689152),16,1.6
EPP Attienkro 1 et 2,school,None,None,5552784504,nodes,POINT (-5.0084326 7.7346069),179,1.8
Groupe Scolaire Les Hirondelles,school,None,None,5559018072,nodes,POINT (-5.053778 7.6703044),93,4.1
EPC Saint Paul de Broukro,school,None,None,5559355836,nodes,POINT (-5.0495911 7.672423),460,2.8
EPP Broukro 1,school,None,None,5559355845,nodes,POINT (-5.0509617 7.6700465),381,4.1
Collège IRDA,school,None,None,6635258414,nodes,POINT (-5.0608124 7.6648957),120,3.8
École Primaire Catholique Saint-Paul Broukro,school,None,None,6820943546,nodes,POINT (-5.0493292 7.6727139),54,1.7
Institut des Technologies d'Abidjan,college,None,None,2573445777,nodes,POINT (-5.029591 7.6804274),211,4.8
Institut des Technologies Tertiaires EDEN,school,None,None,5588199794,nodes,POINT (-5.0311308 7.6832324),318,4.4
Centre d'Hébergement des Enfants en Difficultés,school,None,None,5568831233,nodes,POINT (-5.0207278 7.6698977),382,2.3
École Coranique Zaïd Ibn Thabite,school,None,None,5550220899,nodes,POINT (-5.0224659 7.7153161),357,2.5
EPP Ahougnansou 3,school,None,None,2164262677,nodes,POINT (-5.0586443 7.6759484),136,3.6
Groupe Scolaire Aboliba,school,None,None,5540928408,nodes,POINT (-5.0386834 7.6950454),408,1.6
Groupe Scolaire Le Consultant,school,None,None,5544595210,nodes,POINT (-5.0481393 7.7315019),148,4.2
École Primaire Franco-Arabe Zawdjane,school,None,None,5556093842,nodes,POINT (-5.064535 7.6992992),328,1.9
Groupe Scolaire Arnando 1,school,None,None,5556118327,nodes,POINT (-5.0606914 7.7062472),391,1.2
École Primaire Privée Le Parfait,school,None,None,5556598210,nodes,POINT (-5.0423853 7.7295331),181,4.3
École Mohamed Ben Abdoul Wahab,school,None,None,5556598218,nodes,POINT (-5.0444929 7.7300392),471,1.0
Anadjah Wal Falah,school,None,None,5559024264,nodes,POINT (-4.9989644 7.7186943),60,3.5
École Primaire Notre-Dame de Rosaire,school,None,None,5559024275,nodes,POINT (-5.0022984 7.7289325),95,5.0
École Dar Alcour Ane Walhadisse,school,None,None,5559446338,nodes,POINT (-5.0293659 7.7324501),31,4.6
Groupe Scolaire Privé Le Prestige,school,None,None,5559761302,nodes,POINT (-5.036526 7.7404062),315,2.9
École Primaire Semeur,school,None,None,5564374573,nodes,POINT (-4.9819323 7.7146496),127,1.9
École Coranique Mandarasatoun Ousman,school,None,None,5564374591,nodes,POINT (-4.9861917 7.7007451),261,4.1
Groupe Scolaire TSF Sud,school,None,None,5568698937,nodes,POINT (-5.0188797 7.6655488),214,2.1
Groupe Scolaire Al Ittihadiya,school,None,None,5575767383,nodes,POINT (-5.0180195 7.6846907),446,3.4
École El Da-Awat El Islamiyat,school,None,None,5588334885,nodes,POINT (-5.0209022 7.7268926),223,1.4
École Dar Al Coran Wal Ouloum Bouaké,school,None,None,5596301621,nodes,POINT (-5.0350374 7.6956284),352,1.9
